PRODUCT,UF,MODEL,PARAMETERS,GRANU,INFO,CLASS,MAPE,POCID,PBE,MASE1,MASE2,MASE3,MASE4,MASE5,RRMSE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60
querosenedeaviacao,ce,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.19815,40.67797,-40.64084,3.6126,1.7554,1.2146,0.3519,1.1853,0.66454,17993.512,18893.188,18854.07,18228.209,18462.908,17641.465,18384.676,18580.258,18658.488,17993.512,18071.744,18932.303,17992.527,19057.873,18821.129,18663.3,19294.617,19136.79,18623.844,18544.93,18978.959,17834.697,19373.531,18189.812,18701.617,18273.04,17766.537,17104.188,18467.848,18584.734,18000.309,19325.006,18662.656,18000.309,17260.035,17221.074,17592.46,18217.973,17866.123,18022.5,19390.803,16927.86,18100.688,17592.46,18687.105,17866.123,19390.805,18061.596,17899.457,16905.041,17939.234,18058.562,17541.467,17899.457,18098.34,18615.434,17700.574,17660.797,18376.775,17382.36
querosenedeaviacao,df,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.22708,55.9322,-44.26911,4.0213,1.5725,1.3218,1.1837,1.7046,0.52862,34709.05,32917.004,35086.32,36312.453,33860.188,34237.46,34237.46,35180.64,36595.41,39613.586,35652.227,36029.5,34426.008,34898.895,38398.242,33385.664,36412.125,36885.008,36412.125,37736.203,35277.203,37547.05,33763.97,39249.434,32587.17,35659.67,33145.81,33983.766,35845.887,33983.766,34914.824,33518.234,31935.426,36776.945,34728.613,36870.055,32366.38,35426.812,34499.41,37559.844,35705.035,33850.227,33757.49,34870.37,33942.97,35426.812,33942.97,36725.18,32747.246,32282.086,33491.5,32282.086,34607.883,34421.82,33305.438,33770.598,32282.086,36840.652,34235.758,34142.727
querosenedeaviacao,es,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.41108,44.0678,-98.99877,5.9445,3.223,3.3056,3.2866,4.7512,0.95824,4190.6143,4057.049,4090.4404,4165.571,4123.832,4107.136,3998.6143,4190.6143,4232.3535,4048.7012,4082.0923,4132.1797,4038.8196,3947.2175,4097.112,4305.2983,4421.883,4147.0767,4180.3867,4288.6436,4205.369,4038.8196,4296.9707,4355.2627,3907.6558,4080.0527,3850.1904,4112.8896,4030.7964,4268.8677,4071.843,4236.0303,4080.0522,3817.353,4030.7964,4121.099,4159.6826,3824.6196,4331.3,3971.7202,4102.4766,4331.3,3979.8926,3840.964,4126.993,3963.5479,4004.4092,4600.9844,4176.841,3939.3345,4185.031,4250.55,4234.1704,4324.259,3988.4736,3988.4736,4365.208,3955.714,4283.3096,4324.2593
querosenedeaviacao,go,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.51687,42.37288,-32.41497,2.1703,1.4183,0.9063,0.5588,1.1611,0.52668,7973.885,7621.6245,7621.6245,7397.459,4947.6514,7333.412,7237.341,7013.176,7157.282,7045.199,5572.1123,7333.412,7195.0415,6546.84,5995.868,7114.0166,7032.991,6238.944,7049.1963,7292.2715,8086.3193,7081.6064,7065.4014,8053.909,5176.253,7233.8936,6928.463,5079.801,6510.505,6574.8057,6864.1616,7651.852,5240.554,4967.274,6381.902,6719.4834,7292.3516,6792.212,6792.212,6985.8145,6437.275,5695.133,7098.7495,6050.0703,6243.673,7324.6187,5808.0674,6647.0107,6985.7734,7296.6157,7149.375,6511.3296,7100.2944,6838.532,7182.0947,7721.979,5775.124,7607.458,6364.0884,6756.7314
querosenedeaviacao,ma,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.55535,45.76271,-32.17966,1.1409,1.1298,2.7744,0.9565,1.492,0.32254,3035.5542,3244.479,2912.6572,3010.9749,3023.2646,3060.1338,3097.0027,3072.4233,2765.181,3219.8997,2974.1057,3146.1614,3021.9453,3168.7603,3070.8835,3046.4146,3107.5874,3107.5874,3254.4026,2997.4758,2630.438,3180.9949,3070.8835,3046.4146,3142.0532,2419.7422,3081.8608,2985.5527,3033.7068,2829.0518,2889.2446,3057.7837,3262.4385,2684.5898,2973.5142,2997.5913,2660.8486,2993.4548,2684.6064,2506.4248,2708.364,2601.4548,3741.8188,4347.6367,2767.7578,2803.3943,2553.94,2684.6064,2748.8906,3020.2402,2902.262,2536.5298,2642.71,2784.2837,2984.8467,2902.262,3032.0378,2406.754,2689.9014,4176.426
querosenedeaviacao,mg,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.85493,57.62712,-33.58148,1.1804,1.0204,0.771,0.3972,1.0744,0.5179,19014.629,19167.56,17740.188,18606.809,18351.92,17893.121,19065.605,20085.156,19218.54,19575.38,19575.38,18963.65,19780.41,19883.703,19573.828,17662.926,19625.473,19883.703,20245.227,19315.598,20245.227,19522.182,20245.227,19728.766,18226.645,19499.453,18226.645,18328.469,19906.754,19804.93,19295.805,19346.717,18430.293,19652.191,19652.191,18379.38,19917.375,19509.86,19509.86,19560.799,20426.771,19306.102,19662.678,20273.953,19204.22,20172.074,19407.98,20070.195,20650.898,19981.418,19826.922,19466.434,20599.4,20290.41,20341.908,20341.908,19517.932,19826.922,19878.42,20650.898
querosenedeaviacao,ms,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.17447,37.28814,-95.16014,2.6257,4.3242,4.8731,3.6793,3.1856,0.65198,2902.027,2956.2708,2865.8647,3010.5142,2974.3518,2829.7024,2920.1084,2956.2708,3046.6765,2947.23,2947.2302,3028.5952,2992.3564,3001.2625,2849.8633,3081.4146,3019.0742,3081.4148,2849.8633,3081.4148,2840.9575,2930.0159,2903.2983,2956.7334,3046.417,2941.3682,2923.86,3090.1875,2906.352,2810.0571,3098.9414,2923.86,3203.9902,2941.3682,2801.3032,2923.86,2852.7563,2947.8481,2887.3354,3017.0059,2878.6904,2895.98,2766.309,2999.7163,2688.5068,2714.441,2913.2695,3103.4531,2915.7744,2692.8035,2727.107,2855.744,2735.6826,2727.107,2907.1987,2486.984,2950.0776,2812.8647,2812.865,2778.5618
querosenedeaviacao,mt,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.42494,47.45763,18.55504,2.7105,2.4425,2.484,2.596,1.8062,0.54988,3241.846,3546.1821,4419.496,3374.166,3360.934,3202.15,2871.349,4101.9272,2593.4766,2302.372,3162.4539,3255.0781,3873.7275,3490.3213,3873.7275,3093.6938,3173.0193,2459.09,3926.6116,2829.2756,2551.6365,3860.507,3265.5657,4177.8086,3153.6997,3483.5845,3206.481,3932.228,2850.2056,3985.0093,3694.7104,2401.562,3246.0674,3641.9292,3694.7107,3721.1016,2529.4597,3271.0815,4423.244,3734.5947,4489.46,3271.0815,3337.2979,4582.1626,4873.5137,3959.7302,4251.0815,2661.892,3182.0728,4171.457,3222.183,3101.8525,4064.4963,3890.6855,3489.584,4211.567,3195.4429,4331.8975,4158.087,3756.9849
querosenedeaviacao,pa,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.71985,45.76271,-48.67701,10.194,2.533,0.8236,0.8707,1.1908,0.45232,10805.064,10974.957,10363.35,10805.064,11416.673,10940.979,10227.436,10771.086,9921.633,9785.72,10873.021,10940.979,10391.215,10627.379,10964.756,9986.363,11065.97,10188.789,10964.756,10593.641,10559.903,10796.067,10829.805,13427.609,9449.866,10048.801,10181.898,10248.446,10348.269,10547.914,10381.543,9749.334,10181.898,10115.35,10947.204,10082.076,11276.902,11011.564,11608.576,11343.237,11044.73,11044.73,11243.734,11741.245,11077.898,10248.714,11177.4,11608.576,9618.807,9585.639,9320.291,9220.787,10315.34,10580.687,10580.687,9751.48,10016.826,9751.48,10613.8545,9220.787
querosenedeaviacao,pb,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.55245,55.9322,8.14457,2.5222,0.6388,0.8887,1.1363,1.0034,0.64387,1839.8174,1917.9796,1948.042,1923.9921,1942.0295,1803.7427,2621.4395,2898.013,1749.6302,1797.7302,1737.6055,2014.1792,1628.4822,2059.0005,1803.1853,1884.2975,2501.9976,1765.7488,2015.3247,1809.4248,2564.3916,1878.0581,3294.401,1684.6367,1870.49,1814.1877,1857.9785,1832.9551,2139.4902,3115.398,2621.1885,1864.2343,2677.4907,1914.2808,1933.0481,2133.2344,4307.1406,3831.3887,4002.6597,4116.84,3812.359,4250.0503,2867.1982,4269.0806,2867.1982,4116.84,4034.3765,4294.454,3258.8308,4104.4355,3974.3425,2582.347,1964.405,3753.1843,3967.838,4019.875,3740.175,3792.2122,3252.3262,3948.324
querosenedeaviacao,pe,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.55256,66.10169,-13.46184,1.6356,0.9339,0.4448,0.3952,1.2825,0.32964,19570.564,17643.617,19691,18245.787,18968.395,18968.393,19630.781,18727.525,20052.3,18185.57,19209.262,19028.61,19792.91,18821.477,19610.766,17971.477,20217.91,21189.34,20946.484,20278.625,18700.049,19610.766,19550.053,19914.34,18662.191,19022.234,19982.348,20042.355,18662.191,19442.285,19982.348,19502.293,20102.363,21302.502,19082.24,18602.184,18639.094,19661.238,19540.984,18999.85,19781.488,19300.48,19059.977,19360.607,19540.984,20142.246,20322.625,19781.49,20075.117,19772.781,20256.52,20135.584,19289.043,19651.848,19712.314,20316.984,19833.248,20377.453,20014.648,19530.912
querosenedeaviacao,pi,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.39269,61.01695,2.12341,1.5905,0.8252,0.9037,1.402,1.3279,0.35233,1455.427,1301.9457,1291.3606,1428.9646,1508.3516,1439.5496,1354.8702,1460.7195,1333.7004,1317.823,1323.1155,1418.3798,1402.4246,1370.43,1327.7708,1365.0977,1375.7625,1503.7402,1397.092,1487.7432,1466.4133,1525.07,1493.0754,1530.4023,1428.1511,1502.2034,1380.5461,1576.2557,1369.9672,1481.0457,1380.5461,1528.6506,1385.8354,1322.3622,1496.914,1428.1511,1717.804,1580.3796,1543.3807,1495.8108,1643.8062,1701.9473,1717.804,1501.0963,1347.8154,1405.9565,1395.3855,1411.242,1543.3745,1410.7821,1389.5674,1617.626,1384.2637,1272.8861,1479.7301,1548.6781,1394.8711,1389.5673,1649.4482,1299.4045
querosenedeaviacao,pr,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.88971,47.45763,-124.89693,9.3341,2.2452,3.8027,1.314,2.45,0.94546,19090.746,19668.004,20204.027,19131.977,19874.166,17894.996,19997.863,17894.996,18224.857,17730.066,21688.406,21482.242,18741.217,18412.424,16480.762,18124.73,16480.762,17837.035,17056.152,16768.457,18371.324,18987.812,19234.406,16069.771,16103.874,16466.21,18318.156,16909.066,15822.057,17311.664,16707.77,17794.781,17714.262,16707.77,17593.482,17754.521,16695.354,16814.605,17013.361,17331.367,16417.098,16933.86,16735.105,16536.352,17092.863,15860.588,16655.602,16655.602,16688.346,16887.018,15774.461,15615.525,15575.791,16132.068,16926.752,17324.094,17165.156,17165.156,16608.879,17165.156
querosenedeaviacao,rj,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.70387,52.54237,-20.9375,1.625,0.6893,1.6879,0.4373,0.9434,0.29728,58593.82,59136.35,60763.957,56152.406,59678.887,61577.76,58322.55,58051.28,58865.086,56423.68,56966.21,60492.688,54470,60431.89,53115.03,59076.918,57992.938,58534.93,54199.008,57721.945,60431.89,56095.973,58534.93,56637.96,57295.016,54642.473,55968.742,52785.688,55438.234,58356.04,56764.508,58356.035,52255.18,53050.945,57295.016,59151.8,57126.66,55039.844,61300.297,58952.625,62082.855,57387.516,61300.297,59735.188,55039.844,58691.773,60517.742,57126.664,57160.79,59747.25,59229.96,66730.695,56384.85,68541.22,57936.727,58454.02,64402.88,61299.13,48366.82,64402.883
querosenedeaviacao,rn,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.198,49.15254,-73.3172,2.841,2.4397,1.4348,1.8001,2.9936,0.73233,8487.369,8949.554,9684.845,9264.678,9138.629,8970.5625,9264.678,8403.336,9012.578,8928.545,8991.57,8466.361,9189.141,9105.221,9315.02,8643.666,8916.402,8685.625,9084.241,9377.958,8643.666,9461.877,9734.614,8643.666,8760.405,9008.342,9359.584,8925.696,8099.2427,8491.808,8450.485,8719.082,8987.68,8388.501,8429.824,8140.5654,8660.685,8701.927,8681.307,9196.823,8392.616,8701.927,8557.582,9341.168,8619.444,9382.409,7980.203,8516.34,8086.8555,8748.694,8686.646,8852.107,8397.092,8045.4897,7921.3945,8107.5376,8852.107,7880.03,8190.267,8665.965
querosenedeaviacao,ro,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.83064,52.54237,-65.51252,1.193,1.4788,2.3039,5.578,4.8995,0.45266,2205.0732,2135.194,2181.7803,2414.7104,2212.8374,2018.729,2274.9524,2018.7289,2189.5444,2181.7803,2212.8374,2197.3086,2105.6597,2020.8162,2090.2334,2121.0854,2167.3638,1997.677,2121.0854,2020.8162,2074.8074,2067.0942,2051.6682,2144.2246,2175.3762,2137.4775,2289.0718,2084.42,2319.3906,1993.4633,1978.3038,2084.4197,2175.3762,2107.1587,2228.434,2167.7966,2030.2493,2112.6577,2127.641,2007.7742,2052.7244,2007.7742,2120.1494,2037.7408,2127.641,2060.216,1895.3987,2150.1162,2071.1956,2093.3867,2145.167,2026.8129,2034.21,2026.8127,1975.033,2063.7983,2174.7554,2049.0042,2041.607,1901.0618
querosenedeaviacao,rr,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.46978,44.0678,2.25138,0.9985,0.7274,0.6189,0.9198,1.1799,0.34933,627.99255,679.4674,574.45874,609.4617,570.3408,646.5235,683.5854,572.3998,650.6415,588.8717,578.5768,630.0516,603.86884,550.46545,622.3546,640.84033,519.6558,659.3262,536.08765,579.22107,587.437,640.84033,583.32904,562.7893,623.7975,646.22156,589.1421,615.64325,660.49146,597.29626,566.718,552.4481,546.3324,601.3734,560.6023,625.83606,657.3522,605.8356,589.3503,564.62225,657.3522,595.5322,560.501,589.3502,562.56165,609.9569,593.4716,649.1095,664.69836,591.99695,677.16144,602.38293,708.3192,650.1581,600.30566,662.6211,583.68823,594.0741,619.00037,666.7755
querosenedeaviacao,rs,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.44585,44.0678,-82.8912,3.7048,1.7824,2.1606,0.8412,2.2556,0.80922,16394.312,16626.855,15929.225,14960.294,16006.739,16084.254,15929.225,16239.283,17324.484,15967.982,15580.41,16084.254,17210.074,16510.793,17598.562,16627.34,17365.469,17753.959,17132.375,16471.943,16316.549,16899.281,16549.64,16976.98,16149.878,17064.021,17292.559,16759.307,16949.754,17597.273,16721.219,16264.146,16645.04,16187.967,15083.376,16987.844,16789.096,16032.832,16108.458,16070.645,15579.072,15427.818,15768.139,16108.458,16448.777,16448.777,15200.939,17091.602,16460.53,16232.439,16688.621,15510.152,15738.242,15966.334,15168.018,16118.395,16384.5,16726.637,15928.318,16840.68
querosenedeaviacao,sc,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,2.58393,50.84746,-123.63899,0.4812,3.2757,3.2609,1.8815,4.3111,1.02841,9068.84,7935.2344,8462.946,9283.833,8091.5938,8247.953,8932.025,9166.564,8834.3,8306.588,8443.402,8990.66,9074.818,9772.882,9191.162,8861.521,9908.616,9055.429,9831.054,8977.866,9443.24,8725.787,9055.429,9113.601,8938.683,8103.6465,8843.793,8274.449,8862.7705,8426.274,8122.6245,8654.012,9071.529,8767.88,8635.033,8521.164,8763.046,8612.93,8913.162,8781.811,9682.509,8763.046,8725.517,8931.927,9776.332,7806.0537,8969.456,8425.283,8063.8687,8964.021,8701.477,8420.179,8870.256,9451.604,8663.971,8063.8687,8270.153,9301.578,8457.686,8832.749
querosenedeaviacao,se,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.14329,50.84746,-28.59705,1.2432,1.1415,1.9852,0.5667,1.1888,0.49303,1086.3713,1285.5393,1351.9287,1629.5569,1219.15,1394.1765,1382.1057,1804.5835,1339.8579,1496.7783,1545.0615,1176.9022,2001.354,1946.7717,2195.4248,1928.5775,2116.5835,2116.5835,2092.3247,1783.0245,1958.9011,2134.7776,1916.448,2116.5835,1870.9572,1344.9373,1590.0146,1948.6647,1996.4846,1673.6996,2050.282,1948.6646,1900.8445,1864.9796,1924.7546,1584.0371,2132.1133,2102.5005,1984.0498,2167.6484,1966.2822,2078.8103,1912.9792,1954.437,1936.6694,1936.6694,1539.8596,1948.5146,1543.3208,1887.6001,1893.5359,1733.2681,1899.4718,1733.2681,2024.1245,1709.5247,1899.4718,1507.7057,1887.6001,1952.8945
querosenedeaviacao,sp,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.44773,49.15254,-4.94335,9.56,0.6655,0.8122,0.2601,1.0772,0.44988,255111.98,253790.19,239250.11,253790.19,272956.62,280226.66,256433.81,261060.19,251807.44,254451.06,272295.7,247841.97,259753.62,259753.62,263153.56,268593.44,267913.44,276753.22,272673.3,273353.3,288992.94,272673.3,272673.3,271993.34,261679.19,263702.5,283935.4,275842.25,272470.1,262353.62,281912.12,254934.88,261004.75,279888.8,262353.62,267074.62,253056.62,259822.83,265912.44,276061.75,260499.44,267265.7,257792.97,276061.75,254409.86,277415,272002,269295.56,265566.6,258704.4,274487.44,285466.94,253900.89,262135.5,268311.47,264194.16,274487.44,263507.94,254587.11,275173.7
querosenedeaviacao,to,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,0.32447,54.23729,9.44418,0.731,1.3543,0.692,1.243,1.1787,0.46356,630.7927,587.97125,617.6169,611.02893,606.088,622.5578,609.38196,615.96985,607.735,671.96716,596.2062,538.56195,591.6188,603.2517,649.78357,603.2517,599.92804,613.22284,604.9136,623.194,596.6044,644.798,633.16504,616.5465,562.6495,607.59485,604.2656,639.223,604.2656,644.217,574.302,594.2777,585.95447,622.5766,667.522,599.2716,557.7643,623.6819,561.14465,650.725,623.6819,628.75244,600.0191,672.6975,635.5132,654.10535,618.61127,635.5132,646.2688,644.5362,606.41846,597.7553,547.50916,615.08154,648.0014,627.20996,597.7553,672.2581,663.595,623.7447
queroseneiluminante,ac,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,2.32E+16,0,1.93E+24,5.51E+20,5.38E+20,8.19E+20,1.84E+20,4.79E+20,4.59408,0.012563033,-1.9912369,12.462505,-4.346801,-7.4561462,-4.949826,-4.5164022,-0.2952307,-6.897092,12.462505,3.0025592,7.7702208,-9.055258,0.3886898,1.3907807,-6.0975714,-1.7065911,3.0487857,3.8565314,1.8948628,-10.026982,-3.8808248,-15.02529,8.186779,-5.502195,-11.233648,-13.867177,-6.8424735,-12.403452,-10.980876,-1.422576,-11.574595,-6.0900364,-7.935858,-10.140263,-0.31155586,-6.9601026,-1.2872202,-1.6346557,-0.045565337,0.1993483,0.1993483,-5.2058377,-1.1903939,1.1903939,0.1253047,-1.7884386,-2.2270048,-2.673585,-2.4912953,-15.947603,-4.916303,0.7623032,0.70153975,-11.191495,-3.292266,-3.1431196,-5.043354,-5.601271,-1.6627048
queroseneiluminante,al,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,1.84E+16,0,-2.45E+24,4.47E+20,4.13E+20,3.73E+20,3.90E+20,4.22E+20,0.21243,5.097635,4.41795,5.522438,4.8427534,3.228502,5.437477,4.5029106,4.3329897,4.41795,4.163069,4.3329897,3.3984232,2.8750472,3.614345,5.585806,4.764364,2.9571912,4.764364,3.8607779,2.9571912,3.5322008,6.0786705,4.764364,3.7786336,5.6451073,3.100834,4.7705135,3.4983766,5.0885477,2.1467314,3.100834,4.531988,1.9877142,4.134445,4.213954,2.544274,4.0829496,2.9273982,4.31406,2.6962876,3.9288762,4.468134,5.2385015,4.699244,4.1599865,2.7733245,3.7748027,3.6977658,1.942566,5.0058427,5.6035557,3.735704,3.959846,2.988563,4.7069864,4.7069864,4.1839886,5.379413,3.5115614,4.9311285
queroseneiluminante,am,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,9.80E+17,0,-1.31E+26,2.41E+22,1.67E+22,2.05E+22,2.39E+22,2.36E+22,1.55763,241.63423,205.88223,266.90723,262.59232,245.33272,237.93575,245.33272,220.67616,242.25064,233.00444,245.94913,243.48349,158.53076,205.01721,233.02829,249.71573,249.11975,170.45035,214.55289,213.36093,84.6292,81.6493,71.51764,76.28548,74.99153,249.20262,244.0109,246.31833,73.837814,251.51006,239.97289,256.1249,241.70346,159.21278,256.1249,165.55823,232.51257,243.13214,242.0143,239.21967,234.18935,234.74826,236.42505,230.27689,249.2803,245.36784,238.66074,241.45537,225.50217,247.18506,243.93265,229.29666,236.34363,243.39056,242.3064,241.22226,227.12837,220.6235,238.5119,232.00705
queroseneiluminante,ap,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,2.73E+15,0,-3.64E+23,1.03E+20,3.68E+19,3.03E+19,8.70E+19,4.68E+19,2.00877,1.0570592,1.0116268,1.0646312,1.0767466,0.12115292,0.9692234,1.052516,1.0207133,1.0888618,1.0510015,0.9646801,1.8248658,0.6501092,0.5710419,0.23720202,0.09224523,0.3982651,0.3938725,0.28259254,0.3074841,0.4992956,0.44658405,0.2796641,0.26209357,0.14455746,0.25510138,0.6335018,0.24518079,0.62074673,0.14455746,0.36564535,0.19274329,0.25226694,0.29903555,0.45918253,0.024092915,0.98868316,0.84175384,1.0010417,0.27326104,0.94886124,1.0820588,0.882949,1.3498272,0.8280221,0.843127,0.52592456,0.88020265,0.4235025,0.6605573,0.47544152,0.55667937,0.3462599,0.6032913,0.5034087,0.32761514,0.5034087,0.4967498,0.38221768,0.33560577
queroseneiluminante,ba,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,4.69E+16,45.76271,51.2953,7.0722,6.1237,3.6503,0.8321,3.1974,0.49661,63.81109,92.17157,74.446266,74.44626,47.858315,81.536385,101.03421,99.26168,101.03422,106.35181,74.446266,92.17157,78.944565,90.95787,89.241684,109.83591,63.498886,80.66075,68.647446,87.52549,92.67405,96.10642,102.97116,65.21507,68.186676,73.17594,69.84976,71.51285,83.15448,93.13301,126.3948,111.427,71.51285,78.16521,68.186676,78.16521,79.03848,75.81242,70.97333,90.32969,69.3603,95.16878,85.4906,69.3603,83.87757,79.03848,66.13424,111.29909,73.76579,105.83789,65.74778,68.95499,56.126152,44.900925,51.31534,62.54057,62.54057,73.76579,72.16219,84.99103
queroseneiluminante,ce,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,2.78E+17,0,-3.70E+25,7.41E+21,5.61E+21,6.16E+21,5.68E+21,5.97E+21,0.27531,58.371483,65.29691,64.30756,80.137115,89.041245,83.105156,73.211685,69.2543,65.29691,85.083855,88.051895,68.26495,80.35029,39.218594,60.262714,63.13237,42.088245,70.784775,56.436512,67.91512,55.47996,40.175148,47.827553,49.740658,85.17909,60.180878,70.365326,76.84635,47.21884,41.663685,62.95845,51.84814,60.180878,38.886105,72.21705,72.21706,52.030434,50.23628,45.7509,60.10412,62.79535,61.001194,77.148575,64.5895,35.883057,67.28073,54.721664,50.23628,87.872925,80.04266,48.72162,40.891357,48.72162,73.08243,53.071762,25.230839,75.69251,67.86226,43.501446,71.34237
queroseneiluminante,df,Chronos,FT-2-chronos-t5-smallIndiv,Chronos_FT_Indiv,Chronos_FT-2-chronos-t5-smallIndiv_Chronos_FT_Indiv,2-DL,2.55E+16,0,-3.40E+24,6.54E+20,5.93E+20,5.08E+20,5.61E+20,5.20E+20,0.38134,6.005494,6.462434,6.3971567,7.180482,7.5068674,6.0707707,7.0499277,5.0263376,7.5068674,7.180482,6.3318796,5.7443857,2.8400953,7.573587,5.7433033,4.6072655,5.427737,5.7433033,5.995756,4.796605,6.6268883,6.753115,7.6998134,7.321134,4.337262,4.948144,4.276174,6.414261,5.986644,4.3983502,3.8485565,6.9640546,5.7422905,3.8485565,5.559026,4.642703,5.4453955,7.398636,6.333232,4.735127,5.4453955,4.912694,7.2210684,5.6821523,4.024858,5.0310726,4.143236,6.925123,4.0183144,5.051595,4.6497636,6.486707,4.190528,7.29037,5.6830444,4.5349545,3.6164827,6.716325,4.47755,5.740449
